thi_nghiem,run_id,iteration,warmup,d,k,mechanism,n,student_index,deploy_pool_gas,deploy_verifier_gas,update_root_gas,verify_gas,verify_onchain_ms,withdraw_gas,withdraw_ms,root,nullifier
theo_d,1,20,false,5,9,offchain,32,16,968565,,97040,,,64667,23.864400,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x26790d62c5185858bb332e4f92f692c84b23c6be4b30b5a66dce2e37e083442b
theo_d,1,21,false,5,9,offchain,32,17,968565,,97040,,,64667,29.948400,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x0238145a7cd2114ded0673cf7b04a8dcef4690c839f508dd14cb073e332ab139
theo_d,1,22,false,5,9,offchain,32,18,968565,,97040,,,64667,29.986300,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x36fc3e2add7d8d3afc785b77a54fd23964e7cb8eb494e13e9c6a887965a847cf
theo_d,1,23,false,5,9,offchain,32,19,968565,,97040,,,64655,26.410800,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x3cab613111c672bcddd2485adbf14ab6c8aec112b50ea0005aa159b8d973387b
theo_d,1,24,false,5,9,offchain,32,20,968565,,97040,,,64667,30.299100,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x0f5ba5eafbd37105956aad8ad60c718f4f0f8c32793fa14d010ec4a8efd5896c
theo_d,1,25,false,5,9,offchain,32,21,968565,,97040,,,64667,30.406200,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x345865de75a078c2601df5bf7b8ac01ddc913428ad55c6842fd239d9c1bb2bee
theo_d,1,26,false,5,9,offchain,32,22,968565,,97040,,,64667,25.523900,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x381949a023bad7dd72b836139501a18bde8117197414fc26e1861c5833221a06
theo_d,1,27,false,5,9,offchain,32,23,968565,,97040,,,64667,40.143800,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x36c9f307ec5cae6c551dbd4ee41275b93d6012c1496b7b824b693747101e4649
theo_d,1,28,false,5,9,offchain,32,24,968565,,97040,,,64655,34.473200,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x0e4fa672364ff8d28d324fa63f54a5c0af0eb28a17068e9ff96618692a930a1f
theo_d,1,29,false,5,9,offchain,32,25,968565,,97040,,,64667,28.810400,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x1d296167df1398272a65c2152fa42bac6f090a91ea2ef72b15701ec5c4e7351d
theo_d,1,30,false,5,9,offchain,32,26,968565,,97040,,,64667,39.940300,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x158799b447546c84c9076c82c385cdacf0e2ce1ba4d011ac2f9b9cca4abbe22b
theo_d,1,31,false,5,9,offchain,32,27,968565,,97040,,,64667,36.191600,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x3d6b035fd78b94d7dc88fa276f05bef4a4cb011ff779ffface9f0ef9dff9ef49
theo_d,1,32,false,5,9,offchain,32,28,968565,,97040,,,64655,28.057300,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x1081e5213854c477ad9b853775007aac6aa3572c9092f3d51ef4069d592bf93d
theo_d,1,33,false,5,9,offchain,32,29,968565,,97040,,,64667,26.127100,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x3265c24e296401ba9bb56bba84a98f7974893fb4ba831c612c6aee4f8e36b5ba
theo_d,1,34,false,5,9,offchain,32,30,968565,,97040,,,64667,29.267100,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x37a34c44838bbc5fb890e04ebc426a8b9e08b427b297c08c0aabe144b3adcf0c
theo_d,1,35,false,5,9,offchain,32,31,968565,,97040,,,64667,28.122900,0x1ba805f4c0a6107ea8d4b8b5abc71d7e594a837ee209a29b74ea25655dfd33de,0x15f9e59991adcbfb9befc7df4a64145357c0258a75825b8d54edb79a3876ae09
