branch,run_at,git_commit,chain_id,total_students,student_index,student_id,wallet_address,ganache_account_index,clean,exposed_name_count,exposed_value_count,exposed_names,encodings_checked,encodings_skipped
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,245,24560245,0x7333Ed521D675fDD15AE459fCcac3b4D9763F50d,246,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,246,24560246,0x737a33b2e8e0578a1416b71FF2B33E51a0c770Da,247,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,247,24560247,0x900E0A0397749AAfFC9f5f214cfd65de15beb234,248,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,248,24560248,0x49d46ac4Da15b1822ad5f567796e3D3ABceC08a4,249,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,249,24560249,0xb80b60e35D374d20FC5eEF86cd2De9382959E4b7,250,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,250,24560250,0xcA5BF6Ad85A06dD38dD9c3F7ece13b9397Aa4C1F,251,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,251,24560251,0xe3b8E68393c8b3a76A6fF199e7502A69770abE92,252,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,252,24560252,0x18eFC228e435540eEbabEdA2B7bB03a25f8BaeA3,253,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,253,24560253,0x46636c9Be1D42754B3442dfd0199C1C315D9A80A,254,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,254,24560254,0xA7d5cF2aA862CE63D4572abB0817E357B5CFf881,255,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,255,24560255,0x0Db6e8EaF3383a029df4749a717Fb4431554da0C,256,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,256,24560256,0x2FFA01B4B6B9B76C0bf9409593ba0035366bb8e0,257,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,257,24560257,0xf63F0b3AD26A99643a5a0C13e0FC54aa4a910477,258,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,258,24560258,0x32174B283b7CD23Ccb75943dCf6661303f9C6514,259,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,259,24560259,0x57388c23704Ee63439240069b9830eCA8dA0E736,260,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,260,24560260,0xe8e057EE0780308e993830DBC8daBbe26C0D907d,261,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,261,24560261,0x0f254177180f8bDA7E6ab9F3765845294453e56c,262,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,262,24560262,0xf06e74cE7B0Fae11d326F9916b206D9F44A6D8f8,263,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,263,24560263,0x773852214D6C266895D3507fEC83cDe8F7D4aa72,264,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,264,24560264,0x7BD1230D2159D8d96022D10922E7D53dDb88dF42,265,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,265,24560265,0x799C44d6B02493fcC207A75b733861eeFaB3A05E,266,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,266,24560266,0x36D1A5f2f74A2f829CA91762D91498AaE6337B74,267,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,267,24560267,0x6d3b1a88053655a9bE36c13e7ADf050A3eaA5dCF,268,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,268,24560268,0x27D18B98e74ce581CFa08dD73b1d171B38ac69c2,269,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,269,24560269,0x036b9D622a5A8325c5645839c7AbBC072Eddf5e8,270,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,270,24560270,0x666a6065fCA13d428d0CF91f17A38A0365e7d41B,271,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,271,24560271,0x3564CCa1102676A7FE45bf95FAa0a332bcE06305,272,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,272,24560272,0x002cb246E74403BD553253dC255a5cef443278Ca,273,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,273,24560273,0xc37f1aA3A34bdf463736133A22953c6C7Ae7b7e2,274,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,274,24560274,0x3512729F1032de2e7Eb1819C66F872e892b9f317,275,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,275,24560275,0x5a90a034D8AD5aE441d03cBd8637ceC4A3622B4E,276,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,276,24560276,0xF3b786B3e598e10A187236603a0eaBA073fAA361,277,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,277,24560277,0x2971877dEa93FfD7b40b6C8EDF60B06180265bcf,278,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,278,24560278,0xE514Acda093A1e9261a8F96958993723B422eEA0,279,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,279,24560279,0xfac9Fb53E1Be5fd9Eec357f351eFcf61ca70Ea6f,280,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,280,24560280,0x6a082Fcd074Bf2669De247dCEa51F2786d2911e8,281,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,281,24560281,0x2b52eb5662f6cbBd2C45001D003927905a3d0Fa2,282,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,282,24560282,0x3B59d0EdC709B0774e3ddfEF3Ec5540C65F94b7e,283,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,283,24560283,0x156033c05CB236cC1741A523f57b94216955442A,284,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,284,24560284,0x0f311c82F6E5a7874a7DCb8daA98E3ABd2C78D31,285,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,285,24560285,0xD5031Fa6e2e1B9942d7104cB3f852235C540fE1a,286,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,286,24560286,0x09314daC77Ff8C9F9689a853EF41b7d4c133440d,287,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,287,24560287,0x66b8448ED4F2ad8DF5cD481B37526797877aB210,288,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,288,24560288,0x08A14F70b4bc7F46e172ad6795516405Eb88F1eb,289,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,289,24560289,0x854A7D55C845dD0363c3cB4F2DabD79c10697cf2,290,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,290,24560290,0x00dD7939597BC43820ffb2b4E834F26924012B3d,291,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,291,24560291,0xB6958D92fF436FA5D7eA550A22283FE9EaF458E9,292,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,292,24560292,0xF40fCB5937aB8abD4685E0ad10a5e971CE23ae3D,293,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,293,24560293,0x0318EF1295C6FeFb4946618F111103f5798707fb,294,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,294,24560294,0x4D40b1b3B5755ee94b3ae28e8Ae77727C77c4626,295,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,295,24560295,0xfbc6Ee4cc10B0BE0beb2E25d45e49b8434669D40,296,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,296,24560296,0xDE4ffb04B6c02061F9f2246239A974e4F3Ea4D4C,297,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,297,24560297,0x75fE4FFC0E15bd7343fDAa1f4dEedbbcdd5D6e33,298,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,298,24560298,0xde9E1Df2c6c17c53C5057c38EF41F5a113238Ddb,299,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,299,24560299,0x863218e6ADad41bC3c2cb4463E26B625564ea3Ba,300,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,300,24560300,0x4e8D10C30B7EA887554A32306D284A35eBEc95D5,301,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,301,24560301,0x322063C208B66eEb5f48A56F0cec95803953CF9B,302,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,302,24560302,0x5aa43eDba1165fcde0ef7aBC831BD428e55A5Ed7,303,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,303,24560303,0xfDdF07a065e19A18d6Cb21D5945fde723D8CF04d,304,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,304,24560304,0x827DEb0EAa637C7eBe38a5Ef0137f03b0E638037,305,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,305,24560305,0x397F2f317CBa20A108d983EeAA5D2ebd8F540384,306,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,306,24560306,0x9B3dA7E84060A2340FFcD3896473005Fbc15bD10,307,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,307,24560307,0xa329cF288Be203e4D74B4Cdf798aBc6D59D080b0,308,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,308,24560308,0xd2bfaCCFAAAe3D0d9B080aB8c0B917447C51552b,309,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,309,24560309,0x9E1551A3B9215E0F7db8812b1cD2e62aDf9C9090,310,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,310,24560310,0x9D3daE4b6a1346bD130D96A434b492C629bDbc33,311,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,311,24560311,0x66D95DC35a493567d9B7De5FD2d97d8Ea6BD4dB4,312,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,312,24560312,0x8bF76954aD41E00F8A5c9d42d0f63E650A267b43,313,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,313,24560313,0x78AC7FDE50ADc2348794A49Cea850522385505EC,314,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,314,24560314,0x4a2A701764A9716503Fb4CB2C3DEcB07D3baEAB4,315,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,315,24560315,0xBe06C3eeb78D23a76EC4d057F0861a6DA8B47eaa,316,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,316,24560316,0x5BfFC5DE763eE6433Cc7196E9290aC457aB68Cb7,317,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,317,24560317,0x96fe4c8042b48eF9cb33530f94d5f0916031eb9d,318,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,318,24560318,0x4705Dc1C66f91b713E06416d71d1E21370eB50aC,319,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,319,24560319,0x6E8FFDe69D8574C11CEF75369BEF07cef448beB0,320,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,320,24560320,0x25c3f1035F2DB92EA79072fDd76b64F71178F7Ec,321,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,321,24560321,0xADc86b12C5a3A7D1E99A4282ef48eb9e56e174a4,322,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,322,24560322,0xD4000432d439868080e97E60E4a4212355CEd41A,323,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,323,24560323,0xe37a8a00958C3945Da99caBCfE974470C93021F6,324,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,324,24560324,0xc8b6092c64ad07B828922C99d29AD6fed1529930,325,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,325,24560325,0x45EEa58d15Ce66b9f7E59bd37CF8F787a059f154,326,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,326,24560326,0xC25CdC60Ae65736c79ec4626a6440a2c651D91dD,327,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,327,24560327,0xc919466e4FB98717df62388f3b8a1Cc815aC65EF,328,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,328,24560328,0x2D66e498cB3e6657ac16a0931da2372779ef640B,329,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,329,24560329,0xC679A52eD35Ac5AC1C8bC41f7294F0b1B8c13882,330,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,330,24560330,0x26276FD23781A716Cd10eD27Ff4ED8c3ce65E140,331,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,331,24560331,0xb2DCC4962af873Feb2A987f10F3871b8597cB7F5,332,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,332,24560332,0x1a8228a4e71fa46a3006EA768933458EF7d30FE5,333,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,333,24560333,0x49FBd4ED0BdE499aFd8Fed0CAD05bd62f34bEd7a,334,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,334,24560334,0x6B661EE83e6EA59A8E63F8797F55286Bfd4d9506,335,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,335,24560335,0x2110f638AE1FA85950Bf17161176EA94468C3bA0,336,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,336,24560336,0xd8838989991909F032B4B4438896f6FFBFC8A89D,337,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,337,24560337,0x6006d1ab16184B8263Ef653a3D548814E17d27D5,338,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,338,24560338,0xd65BcDE62c36F039da246Fb85e95d2DfdeE4E414,339,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,339,24560339,0x16371f1E538aCe91f909FE4F83D3405C6691053d,340,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,340,24560340,0x8D9162b06B1DF701e5ba1d10E5DEb28EE2DEAF88,341,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,341,24560341,0xC08a5a0faf803B586288adf8D397CA8709Da024F,342,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,342,24560342,0x2aFcaa4766226F1DD809B52AD34FB02900D2748d,343,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,343,24560343,0xB994c0D44D2065BF95feE15A16A565723666E3AE,344,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,344,24560344,0x9001DCf410755D30654edd0c9F40fF5aCB1f70BF,345,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,345,24560345,0x701eaaA548c4614026E6A2870b57bCB2cA108Ad3,346,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,346,24560346,0x7374C161Ca6DF696a9d99f2A28fd152dC846Fd6D,347,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,347,24560347,0x5fBe3e41D9529f5e3d26cacCb7e597725426FBF0,348,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,348,24560348,0x6172f71595cF4FcC8321551a7E14B1aE4B6386A8,349,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,349,24560349,0x17dAd752B9B470D960cfD7785846EE6dee3BA058,350,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,350,24560350,0x396881CcECdb42632Fe6ED788CF1De289645d2e2,351,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,351,24560351,0xBBAB04d10bA6B745dCBac419CB4eB0A75cE7Ca87,352,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,352,24560352,0x2e4A74A5C1743dD41D6b2e9aA061494Aae4434BF,353,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,353,24560353,0xd7e8e9c8B80EBf31a48c5381D38c0d73a1758033,354,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,354,24560354,0x04BBf30F5363fE8458916A324C8342DE4ceC237F,355,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,355,24560355,0xA0121fbBbaa054e2169c39dA9BBa438e9B737D87,356,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,356,24560356,0x2351132b26E7BB6b066E6Fc7e198e67c7D51932E,357,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,357,24560357,0x6EB0ce8561089F7bEBa1E00EfaA265D5CA97288A,358,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,358,24560358,0xCe8a0a61C1eEd440A24Ec3d40247B87F72513e31,359,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,359,24560359,0x0Ae8AD869F38E24403b546Bea23a5735F9aBaECD,360,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,360,24560360,0xB37a9B65c2e71C4A312aC837d0781de2F08abAbC,361,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,361,24560361,0xbe42916AA0CD2Ecc7358Be03E59d4B35fd2CB1e8,362,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,362,24560362,0x0D7fa976Af5C34160806c602e92A9Cc5EDA7d1da,363,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,363,24560363,0x645Ee23FbC2d0cB08C564fa570Fd897505080E17,364,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,364,24560364,0x6d0778092518498506F19a15BdF3f8e1d2632622,365,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,365,24560365,0x7b2b82ea91819493105066022bc09C4913635756,366,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,366,24560366,0xb6714D77b7d385C1504CBF6406A5579DAc711C7c,367,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,367,24560367,0x0d6878c5FdD418a0b81e3f29d4F0B24C48b001e4,368,true,0,0,(khong),16,2
off-chain (ADV),2026-09-12T22:07:43.781Z,2ec59fc9522059b44a23c3a62e6926a48311e8c1,1337,500,368,24560368,0x8B5Fa36C21D751dB989163fBB3eA6DC78e337B8B,369,true,0,0,(khong),16,2
